eventID,occurrenceID,occurrenceStatus,specificEpithet,scientificName,scientificNameID,individualCount,scientificNameAuthorship,taxonomicStatus,taxonRank,kingdom,phylum,class,order,family,genus,lifeStage,sex,occurrenceRemarks,basisOfRecord
IYS:GoA2019:Stn51:trawl:sample2191,IYS:GoA2019:Stn51:trawl:sample2191:occ,present,borealis,Boreoteuthis borealis,urn:lsid:marinespecies.org:taxname:1468832,1,"(Sasaki, 1923)",unaccepted,Species,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Boreoteuthis,juvenile,NA,NA,HumanObservation
IYS:GoA2019:Stn51:trawl:sample2192,IYS:GoA2019:Stn51:trawl:sample2192:occ,present,borealis,Boreoteuthis borealis,urn:lsid:marinespecies.org:taxname:1468832,1,"(Sasaki, 1923)",unaccepted,Species,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Boreoteuthis,juvenile,NA,NA,HumanObservation
IYS:GoA2019:Stn51:trawl:sample2193,IYS:GoA2019:Stn51:trawl:sample2193:occ,present,borealis,Boreoteuthis borealis,urn:lsid:marinespecies.org:taxname:1468832,1,"(Sasaki, 1923)",unaccepted,Species,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Boreoteuthis,juvenile,NA,NA,HumanObservation
IYS:GoA2019:Stn51:trawl:sample2194,IYS:GoA2019:Stn51:trawl:sample2194:occ,present,borealis,Boreoteuthis borealis,urn:lsid:marinespecies.org:taxname:1468832,1,"(Sasaki, 1923)",unaccepted,Species,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Boreoteuthis,juvenile,NA,NA,HumanObservation
IYS:GoA2019:Stn51:trawl:sample2195,IYS:GoA2019:Stn51:trawl:sample2195:occ,present,borealis,Boreoteuthis borealis,urn:lsid:marinespecies.org:taxname:1468832,1,"(Sasaki, 1923)",unaccepted,Species,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Boreoteuthis,juvenile,NA,NA,HumanObservation
IYS:GoA2019:Stn51:trawl:sample2196,IYS:GoA2019:Stn51:trawl:sample2196:occ,present,borealis,Boreoteuthis borealis,urn:lsid:marinespecies.org:taxname:1468832,1,"(Sasaki, 1923)",unaccepted,Species,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Boreoteuthis,juvenile,NA,NA,HumanObservation
IYS:GoA2019:Stn51:trawl:sample2197,IYS:GoA2019:Stn51:trawl:sample2197:occ,present,borealis,Boreoteuthis borealis,urn:lsid:marinespecies.org:taxname:1468832,1,"(Sasaki, 1923)",unaccepted,Species,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Boreoteuthis,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn51:trawl:sample2198,IYS:GoA2019:Stn51:trawl:sample2198:occ,present,borealis,Boreoteuthis borealis,urn:lsid:marinespecies.org:taxname:1468832,1,"(Sasaki, 1923)",unaccepted,Species,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Boreoteuthis,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn51:trawl:sample2199,IYS:GoA2019:Stn51:trawl:sample2199:occ,present,borealis,Boreoteuthis borealis,urn:lsid:marinespecies.org:taxname:1468832,1,"(Sasaki, 1923)",unaccepted,Species,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Boreoteuthis,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn51:trawl:sample2200,IYS:GoA2019:Stn51:trawl:sample2200:occ,present,borealis,Boreoteuthis borealis,urn:lsid:marinespecies.org:taxname:1468832,1,"(Sasaki, 1923)",unaccepted,Species,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Boreoteuthis,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn51:trawl:sample2201,IYS:GoA2019:Stn51:trawl:sample2201:occ,present,borealis,Boreoteuthis borealis,urn:lsid:marinespecies.org:taxname:1468832,1,"(Sasaki, 1923)",unaccepted,Species,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Boreoteuthis,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn51:trawl:sample2202,IYS:GoA2019:Stn51:trawl:sample2202:occ,present,borealis,Boreoteuthis borealis,urn:lsid:marinespecies.org:taxname:1468832,1,"(Sasaki, 1923)",unaccepted,Species,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Boreoteuthis,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn51:trawl:sample2203,IYS:GoA2019:Stn51:trawl:sample2203:occ,present,borealis,Boreoteuthis borealis,urn:lsid:marinespecies.org:taxname:1468832,1,"(Sasaki, 1923)",unaccepted,Species,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Boreoteuthis,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn51:trawl:sample2204,IYS:GoA2019:Stn51:trawl:sample2204:occ,present,borealis,Boreoteuthis borealis,urn:lsid:marinespecies.org:taxname:1468832,1,"(Sasaki, 1923)",unaccepted,Species,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Boreoteuthis,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn51:trawl:sample2205,IYS:GoA2019:Stn51:trawl:sample2205:occ,present,borealis,Boreoteuthis borealis,urn:lsid:marinespecies.org:taxname:1468832,1,"(Sasaki, 1923)",unaccepted,Species,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Boreoteuthis,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn51:trawl:sample2206,IYS:GoA2019:Stn51:trawl:sample2206:occ,present,borealis,Boreoteuthis borealis,urn:lsid:marinespecies.org:taxname:1468832,1,"(Sasaki, 1923)",unaccepted,Species,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Boreoteuthis,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn51:trawl:sample2207,IYS:GoA2019:Stn51:trawl:sample2207:occ,present,borealis,Boreoteuthis borealis,urn:lsid:marinespecies.org:taxname:1468832,1,"(Sasaki, 1923)",unaccepted,Species,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Boreoteuthis,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn51:trawl:sample2208,IYS:GoA2019:Stn51:trawl:sample2208:occ,present,melanaster,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,1,"Brandt, 1835",accepted,Species,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn51:trawl:sample2209,IYS:GoA2019:Stn51:trawl:sample2209:occ,present,melanaster,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,1,"Brandt, 1835",accepted,Species,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn51:trawl:sample2210,IYS:GoA2019:Stn51:trawl:sample2210:occ,present,melanaster,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,1,"Brandt, 1835",accepted,Species,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn51:trawl:sample2211,IYS:GoA2019:Stn51:trawl:sample2211:occ,present,melanaster,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,1,"Brandt, 1835",accepted,Species,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn51:trawl:sample2212,IYS:GoA2019:Stn51:trawl:sample2212:occ,present,melanaster,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,1,"Brandt, 1835",accepted,Species,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn51:trawl:sample2213,IYS:GoA2019:Stn51:trawl:sample2213:occ,present,melanaster,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,1,"Brandt, 1835",accepted,Species,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn51:trawl:sample2214,IYS:GoA2019:Stn51:trawl:sample2214:occ,present,melanaster,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,1,"Brandt, 1835",accepted,Species,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn51:trawl:sample2215,IYS:GoA2019:Stn51:trawl:sample2215:occ,present,melanaster,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,1,"Brandt, 1835",accepted,Species,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn51:trawl:sample2216,IYS:GoA2019:Stn51:trawl:sample2216:occ,present,melanaster,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,1,"Brandt, 1835",accepted,Species,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn51:trawl:sample2217,IYS:GoA2019:Stn51:trawl:sample2217:occ,present,melanaster,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,1,"Brandt, 1835",accepted,Species,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn51:trawl:sample2218,IYS:GoA2019:Stn51:trawl:sample2218:occ,present,melanaster,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,1,"Brandt, 1835",accepted,Species,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn51:trawl:sample2219,IYS:GoA2019:Stn51:trawl:sample2219:occ,present,melanaster,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,1,"Brandt, 1835",accepted,Species,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn51:trawl:sample2220,IYS:GoA2019:Stn51:trawl:sample2220:occ,present,melanaster,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,1,"Brandt, 1835",accepted,Species,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn51:trawl:sample2221,IYS:GoA2019:Stn51:trawl:sample2221:occ,present,melanaster,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,1,"Brandt, 1835",accepted,Species,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn51:trawl:sample2222,IYS:GoA2019:Stn51:trawl:sample2222:occ,present,melanaster,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,1,"Brandt, 1835",accepted,Species,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn51:trawl:sample2223,IYS:GoA2019:Stn51:trawl:sample2223:occ,present,melanaster,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,1,"Brandt, 1835",accepted,Species,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn51:trawl:sample2224,IYS:GoA2019:Stn51:trawl:sample2224:occ,present,melanaster,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,1,"Brandt, 1835",accepted,Species,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn51:trawl:sample2225,IYS:GoA2019:Stn51:trawl:sample2225:occ,present,melanaster,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,1,"Brandt, 1835",accepted,Species,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn51:trawl:sample2226,IYS:GoA2019:Stn51:trawl:sample2226:occ,present,onyx,Gonatus onyx,urn:lsid:marinespecies.org:taxname:341859,1,"Young, 1972",accepted,Species,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Gonatus,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn51:trawl:sample2227,IYS:GoA2019:Stn51:trawl:sample2227:occ,present,kisutch,Oncorhynchus kisutch,urn:lsid:marinespecies.org:taxname:127184,1,"(Walbaum, 1792)",accepted,Species,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,NA,male,NA,HumanObservation
IYS:GoA2019:Stn51:trawl:sample2228,IYS:GoA2019:Stn51:trawl:sample2228:occ,present,kisutch,Oncorhynchus kisutch,urn:lsid:marinespecies.org:taxname:127184,1,"(Walbaum, 1792)",accepted,Species,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,NA,female,NA,HumanObservation
IYS:GoA2019:Stn51:trawl:sample2229,IYS:GoA2019:Stn51:trawl:sample2229:occ,present,borealijaponica,Onychoteuthis borealijaponica,urn:lsid:marinespecies.org:taxname:342069,1,"Okada, 1927",accepted,Species,Animalia,Mollusca,Cephalopoda,Oegopsida,Onychoteuthidae,Onychoteuthis,NA,male,NA,HumanObservation
IYS:GoA2019:Stn51:trawl:sample2230,IYS:GoA2019:Stn51:trawl:sample2230:occ,present,borealijaponica,Onychoteuthis borealijaponica,urn:lsid:marinespecies.org:taxname:342069,1,"Okada, 1927",accepted,Species,Animalia,Mollusca,Cephalopoda,Oegopsida,Onychoteuthidae,Onychoteuthis,NA,male,NA,HumanObservation
IYS:GoA2019:Stn51:trawl:sample2231,IYS:GoA2019:Stn51:trawl:sample2231:occ,present,borealijaponica,Onychoteuthis borealijaponica,urn:lsid:marinespecies.org:taxname:342069,1,"Okada, 1927",accepted,Species,Animalia,Mollusca,Cephalopoda,Oegopsida,Onychoteuthidae,Onychoteuthis,NA,male,NA,HumanObservation
IYS:GoA2019:Stn51:trawl:sample2232,IYS:GoA2019:Stn51:trawl:sample2232:occ,present,borealijaponica,Onychoteuthis borealijaponica,urn:lsid:marinespecies.org:taxname:342069,1,"Okada, 1927",accepted,Species,Animalia,Mollusca,Cephalopoda,Oegopsida,Onychoteuthidae,Onychoteuthis,NA,male,NA,HumanObservation
IYS:GoA2019:Stn51:trawl:sample2233,IYS:GoA2019:Stn51:trawl:sample2233:occ,present,borealijaponica,Onychoteuthis borealijaponica,urn:lsid:marinespecies.org:taxname:342069,1,"Okada, 1927",accepted,Species,Animalia,Mollusca,Cephalopoda,Oegopsida,Onychoteuthidae,Onychoteuthis,NA,male,NA,HumanObservation
IYS:GoA2019:Stn51:trawl:sample2234,IYS:GoA2019:Stn51:trawl:sample2234:occ,present,borealijaponica,Onychoteuthis borealijaponica,urn:lsid:marinespecies.org:taxname:342069,1,"Okada, 1927",accepted,Species,Animalia,Mollusca,Cephalopoda,Oegopsida,Onychoteuthidae,Onychoteuthis,NA,male,NA,HumanObservation
IYS:GoA2019:Stn51:trawl:sample2235,IYS:GoA2019:Stn51:trawl:sample2235:occ,present,borealijaponica,Onychoteuthis borealijaponica,urn:lsid:marinespecies.org:taxname:342069,1,"Okada, 1927",accepted,Species,Animalia,Mollusca,Cephalopoda,Oegopsida,Onychoteuthidae,Onychoteuthis,NA,male,NA,HumanObservation
IYS:GoA2019:Stn51:trawl:sample2236,IYS:GoA2019:Stn51:trawl:sample2236:occ,present,periphylla,Periphylla periphylla,urn:lsid:marinespecies.org:taxname:135294,1,"(Péron & Lesueur, 1810)",accepted,Species,Animalia,Cnidaria,Scyphozoa,Coronatae,Periphyllidae,Periphylla,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn51:trawl:sample2237,IYS:GoA2019:Stn51:trawl:sample2237:occ,present,crenularis,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,1,"(Jordan & Gilbert, 1880)",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn51:trawl:sample2238,IYS:GoA2019:Stn51:trawl:sample2238:occ,present,crenularis,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,1,"(Jordan & Gilbert, 1880)",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,HumanObservation
IYS:GoA2019:Stn51:trawl:sample2239,IYS:GoA2019:Stn51:trawl:sample2239:occ,present,crenularis,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,1,"(Jordan & Gilbert, 1880)",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn51:trawl:sample2240,IYS:GoA2019:Stn51:trawl:sample2240:occ,present,crenularis,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,1,"(Jordan & Gilbert, 1880)",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn51:trawl:sample2241,IYS:GoA2019:Stn51:trawl:sample2241:occ,present,crenularis,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,1,"(Jordan & Gilbert, 1880)",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn51:trawl:sample2242,IYS:GoA2019:Stn51:trawl:sample2242:occ,present,crenularis,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,1,"(Jordan & Gilbert, 1880)",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn51:trawl:sample2243,IYS:GoA2019:Stn51:trawl:sample2243:occ,present,crenularis,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,1,"(Jordan & Gilbert, 1880)",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn51:trawl:sample2244,IYS:GoA2019:Stn51:trawl:sample2244:occ,present,crenularis,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,1,"(Jordan & Gilbert, 1880)",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn51:trawl:sample2245,IYS:GoA2019:Stn51:trawl:sample2245:occ,present,crenularis,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,1,"(Jordan & Gilbert, 1880)",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn51:trawl:sample2246,IYS:GoA2019:Stn51:trawl:sample2246:occ,present,crenularis,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,1,"(Jordan & Gilbert, 1880)",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn51:trawl:sample2247,IYS:GoA2019:Stn51:trawl:sample2247:occ,present,crenularis,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,1,"(Jordan & Gilbert, 1880)",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn51:trawl:sample2248,IYS:GoA2019:Stn51:trawl:sample2248:occ,present,crenularis,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,1,"(Jordan & Gilbert, 1880)",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn51:trawl:sample2249,IYS:GoA2019:Stn51:trawl:sample2249:occ,present,crenularis,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,1,"(Jordan & Gilbert, 1880)",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn51:trawl:sample2250,IYS:GoA2019:Stn51:trawl:sample2250:occ,present,crenularis,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,1,"(Jordan & Gilbert, 1880)",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn51:trawl:sample2251,IYS:GoA2019:Stn51:trawl:sample2251:occ,present,crenularis,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,1,"(Jordan & Gilbert, 1880)",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn51:trawl:sample2252,IYS:GoA2019:Stn51:trawl:sample2252:occ,present,crenularis,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,1,"(Jordan & Gilbert, 1880)",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn51:trawl:sample2253,IYS:GoA2019:Stn51:trawl:sample2253:occ,present,crenularis,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,1,"(Jordan & Gilbert, 1880)",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn51:trawl:sample2254,IYS:GoA2019:Stn51:trawl:sample2254:occ,present,crenularis,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,1,"(Jordan & Gilbert, 1880)",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn51:trawl:sample2255,IYS:GoA2019:Stn51:trawl:sample2255:occ,present,crenularis,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,1,"(Jordan & Gilbert, 1880)",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,NA,unknown,NA,HumanObservation
IYS:GoA2019:Stn52:trawl,IYS:GoA2019:Stn52:trawl:occ:299,present,borealis,Boreoteuthis borealis,urn:lsid:marinespecies.org:taxname:1468832,17,"(Sasaki, 1923)",unaccepted,Species,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Boreoteuthis,NA,,NA,HumanObservation
IYS:GoA2019:Stn52:trawl,IYS:GoA2019:Stn52:trawl:occ:300,present,melonaster,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,231,"Brandt, 1835",accepted,Species,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,NA,,NA,HumanObservation
IYS:GoA2019:Stn52:trawl,IYS:GoA2019:Stn52:trawl:occ:301,present,onyx,Gonatus onyx,urn:lsid:marinespecies.org:taxname:341859,14,"Young, 1972",accepted,Species,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Gonatus,NA,,NA,HumanObservation
IYS:GoA2019:Stn52:trawl,IYS:GoA2019:Stn52:trawl:occ:302,present,keta,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,1,"(Walbaum, 1792)",accepted,Species,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,juvenile,,NA,HumanObservation
IYS:GoA2019:Stn52:trawl,IYS:GoA2019:Stn52:trawl:occ:303,present,kisutch,Oncorhynchus kisutch,urn:lsid:marinespecies.org:taxname:127184,1,"(Walbaum, 1792)",accepted,Species,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,juvenile,,NA,HumanObservation
IYS:GoA2019:Stn52:trawl,IYS:GoA2019:Stn52:trawl:occ:304,present,nerka,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,3,"(Walbaum, 1792)",accepted,Species,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,juvenile,,NA,HumanObservation
IYS:GoA2019:Stn52:trawl,IYS:GoA2019:Stn52:trawl:occ:305,present,borealijaponica,Onychoteuthis borealijaponica,urn:lsid:marinespecies.org:taxname:342069,13,"Okada, 1927",accepted,Species,Animalia,Mollusca,Cephalopoda,Oegopsida,Onychoteuthidae,Onychoteuthis,NA,,NA,HumanObservation
IYS:GoA2019:Stn52:trawl,IYS:GoA2019:Stn52:trawl:occ:306,present,crenularis,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,161,"(Jordan & Gilbert, 1880)",accepted,Species,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,NA,,NA,HumanObservation
IYS:GoA2019:Stn52:trawl:sample2256,IYS:GoA2019:Stn52:trawl:sample2256:occ,present,borealis,Boreoteuthis borealis,urn:lsid:marinespecies.org:taxname:1468832,1,"(Sasaki, 1923)",unaccepted,Species,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Boreoteuthis,NA,NA,NA,HumanObservation
IYS:GoA2019:Stn52:trawl:sample2257,IYS:GoA2019:Stn52:trawl:sample2257:occ,present,borealis,Boreoteuthis borealis,urn:lsid:marinespecies.org:taxname:1468832,1,"(Sasaki, 1923)",unaccepted,Species,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Boreoteuthis,NA,NA,NA,HumanObservation
